LocNumber,GeogScheme1,GeogName1,GeogScheme2,GeogName2,GeogScheme3,GeogName3,GeogScheme4,GeogName4,GeogScheme5,GeogName5,Longitude,Latitude,CountryCode,ConstructionCode,OccupancyCode
5129,0,0,0,0,0,0,0,0,0,0,-0.8685794,52.7591396,GB,5208,1210
5130,0,0,0,0,0,0,0,0,0,0,-0.8711625,52.7572404,GB,5208,1210
5131,0,0,0,0,0,0,0,0,0,0,-0.87115,52.7571503,GB,5208,1210
5132,0,0,0,0,0,0,0,0,0,0,-0.8711364,52.7571053,GB,5208,1210
5133,0,0,0,0,0,0,0,0,0,0,-0.8705704,52.7572167,GB,5208,1210
5134,0,0,0,0,0,0,0,0,0,0,-0.8705989,52.757262,GB,5208,1210
5135,0,0,0,0,0,0,0,0,0,0,-0.8706262,52.7573521,GB,5208,1210
5136,0,0,0,0,0,0,0,0,0,0,-0.8706547,52.7573973,GB,5208,1210
5137,0,0,0,0,0,0,0,0,0,0,-0.8706968,52.7574876,GB,5208,1210
5138,0,0,0,0,0,0,0,0,0,0,-0.8707252,52.7575329,GB,5208,1210
5139,0,0,0,0,0,0,0,0,0,0,-0.8707657,52.7576861,GB,5208,1210
5140,0,0,0,0,0,0,0,0,0,0,-0.8706764,52.7577032,GB,5208,1210
5141,0,0,0,0,0,0,0,0,0,0,-0.8704977,52.7577375,GB,5208,1210
5142,0,0,0,0,0,0,0,0,0,0,-0.8704081,52.7577636,GB,5208,1210
5143,0,0,0,0,0,0,0,0,0,0,-0.8702479,52.7576542,GB,5208,1210
5144,0,0,0,0,0,0,0,0,0,0,-0.8702343,52.7576091,GB,5208,1210
5145,0,0,0,0,0,0,0,0,0,0,-0.8701773,52.7575187,GB,5208,1210
5146,0,0,0,0,0,0,0,0,0,0,-0.8701489,52.7574734,GB,5208,1210
5147,0,0,0,0,0,0,0,0,0,0,-0.8701514,52.7573746,GB,5208,1210
5148,0,0,0,0,0,0,0,0,0,0,-0.870123,52.7573293,GB,5208,1210
5149,0,0,0,0,0,0,0,0,0,0,-0.8698533,52.7574436,GB,5208,1210
5150,0,0,0,0,0,0,0,0,0,0,-0.8697787,52.7574609,GB,5208,1210
5151,0,0,0,0,0,0,0,0,0,0,-0.8696577,52.7575587,GB,5208,1210
5152,0,0,0,0,0,0,0,0,0,0,-0.8695982,52.7575671,GB,5208,1210
5153,0,0,0,0,0,0,0,0,0,0,-0.8692965,52.757771,GB,5208,1210
5154,0,0,0,0,0,0,0,0,0,0,-0.8690676,52.7580295,GB,5208,1210
5155,0,0,0,0,0,0,0,0,0,0,-0.8688363,52.7583779,GB,5208,1210
5156,0,0,0,0,0,0,0,0,0,0,-0.868842,52.7587286,GB,5208,1210
5157,0,0,0,0,0,0,0,0,0,0,-0.8688843,52.7588099,GB,5208,1210
5158,0,0,0,0,0,0,0,0,0,0,-0.8689126,52.7588641,GB,5208,1210
5159,0,0,0,0,0,0,0,0,0,0,-0.8689547,52.7589544,GB,5208,1210
5160,0,0,0,0,0,0,0,0,0,0,-0.8689834,52.7589906,GB,5208,1210
5161,0,0,0,0,0,0,0,0,0,0,-0.8690401,52.7590901,GB,5208,1210
5162,0,0,0,0,0,0,0,0,0,0,-0.8691114,52.7591986,GB,5208,1210
5163,0,0,0,0,0,0,0,0,0,0,-0.8724876,52.7552752,GB,5208,1210
5164,0,0,0,0,0,0,0,0,0,0,-0.8748597,52.7563765,GB,5208,1210
5165,0,0,0,0,0,0,0,0,0,0,-0.8696181,52.7745404,GB,5208,1210
5166,0,0,0,0,0,0,0,0,0,0,-0.8694321,52.7748532,GB,5208,1210
5167,0,0,0,0,0,0,0,0,0,0,-0.8698395,52.7745784,GB,5208,1210
5168,0,0,0,0,0,0,0,0,0,0,-0.8697274,52.774901,GB,5208,1210
5169,0,0,0,0,0,0,0,0,0,0,-0.8700461,52.7746164,GB,5208,1210
5170,0,0,0,0,0,0,0,0,0,0,-0.8699339,52.7749389,GB,5208,1210
5171,0,0,0,0,0,0,0,0,0,0,-0.8702679,52.7746365,GB,5208,1210
5172,0,0,0,0,0,0,0,0,0,0,-0.8701553,52.774977,GB,5208,1210
5173,0,0,0,0,0,0,0,0,0,0,-0.8705926,52.7746935,GB,5208,1210
5174,0,0,0,0,0,0,0,0,0,0,-0.8703616,52.7750239,GB,5208,1210
5175,0,0,0,0,0,0,0,0,0,0,-0.8707841,52.7747403,GB,5208,1210
5176,0,0,0,0,0,0,0,0,0,0,-0.8705682,52.7750618,GB,5208,1210
5177,0,0,0,0,0,0,0,0,0,0,-0.8710196,52.7748054,GB,5208,1210
5178,0,0,0,0,0,0,0,0,0,0,-0.8707444,52.7751264,GB,5208,1210
5179,0,0,0,0,0,0,0,0,0,0,-0.8711953,52.774888,GB,5208,1210
5180,0,0,0,0,0,0,0,0,0,0,-0.8709053,52.7752089,GB,5208,1210
5181,0,0,0,0,0,0,0,0,0,0,-0.871356,52.7749794,GB,5208,1210
5182,0,0,0,0,0,0,0,0,0,0,-0.8710809,52.7753005,GB,5208,1210
5183,0,0,0,0,0,0,0,0,0,0,-0.8715167,52.7750709,GB,5208,1210
5184,0,0,0,0,0,0,0,0,0,0,-0.8709257,52.7755687,GB,5208,1210
5185,0,0,0,0,0,0,0,0,0,0,-0.8717068,52.7751716,GB,5208,1210
5186,0,0,0,0,0,0,0,0,0,0,-0.8711603,52.7756698,GB,5208,1210
5187,0,0,0,0,0,0,0,0,0,0,-0.8719127,52.7752364,GB,5208,1210
5188,0,0,0,0,0,0,0,0,0,0,-0.8715945,52.7755031,GB,5208,1210
5189,0,0,0,0,0,0,0,0,0,0,-0.8721047,52.7752652,GB,5208,1158
5190,0,0,0,0,0,0,0,0,0,0,-0.871786,52.7755499,GB,5208,1158
5191,0,0,0,0,0,0,0,0,0,0,-0.8723413,52.7752855,GB,5208,1158
5192,0,0,0,0,0,0,0,0,0,0,-0.8720224,52.7755791,GB,5208,1158
5193,0,0,0,0,0,0,0,0,0,0,-0.8722737,52.7756085,GB,5208,1158
5194,0,0,0,0,0,0,0,0,0,0,-0.8977792,52.7753087,GB,5208,1158
5195,0,0,0,0,0,0,0,0,0,0,-0.8973909,52.775422,GB,5208,1158
5196,0,0,0,0,0,0,0,0,0,0,-0.897836,52.7754081,GB,5208,1158
5197,0,0,0,0,0,0,0,0,0,0,-0.8974628,52.7755125,GB,5208,1158
5198,0,0,0,0,0,0,0,0,0,0,-0.897893,52.7754986,GB,5208,1158
5199,0,0,0,0,0,0,0,0,0,0,-0.8975186,52.7756479,GB,5208,1158
5200,0,0,0,0,0,0,0,0,0,0,-0.8979801,52.7755713,GB,5208,1158
5201,0,0,0,0,0,0,0,0,0,0,-0.8975909,52.7757205,GB,5208,1158
5202,0,0,0,0,0,0,0,0,0,0,-0.8981366,52.7758335,GB,5208,1158
5203,0,0,0,0,0,0,0,0,0,0,-0.8976322,52.7758467,GB,5208,1158
5204,0,0,0,0,0,0,0,0,0,0,-0.8982771,52.7761404,GB,5208,1158
5205,0,0,0,0,0,0,0,0,0,0,-0.8977173,52.7760004,GB,5208,1158
5206,0,0,0,0,0,0,0,0,0,0,-0.8977849,52.7761798,GB,5208,1158
5207,0,0,0,0,0,0,0,0,0,0,-0.8978445,52.7762443,GB,5208,1158
5208,0,0,0,0,0,0,0,0,0,0,-0.8978408,52.7762981,GB,5208,1158
5209,0,0,0,0,0,0,0,0,0,0,-0.8946108,52.771054,GB,5208,1158
5210,0,0,0,0,0,0,0,0,0,0,-0.8941514,52.7710497,GB,5208,1158
5211,0,0,0,0,0,0,0,0,0,0,-0.8946094,52.7711079,GB,5208,1158
5212,0,0,0,0,0,0,0,0,0,0,-0.8941341,52.7711484,GB,5208,1158
5213,0,0,0,0,0,0,0,0,0,0,-0.8946505,52.7712431,GB,5208,1158
5214,0,0,0,0,0,0,0,0,0,0,-0.8941307,52.7712832,GB,5208,1158
5215,0,0,0,0,0,0,0,0,0,0,-0.8946938,52.7712885,GB,5208,1158
5216,0,0,0,0,0,0,0,0,0,0,-0.8941138,52.771364,GB,5208,1158
5217,0,0,0,0,0,0,0,0,0,0,-0.8948247,52.7713886,GB,5208,1158
5218,0,0,0,0,0,0,0,0,0,0,-0.8941694,52.7715083,GB,5208,1158
5219,0,0,0,0,0,0,0,0,0,0,-0.8948981,52.7714162,GB,5208,1158
5220,0,0,0,0,0,0,0,0,0,0,-0.8942271,52.7715718,GB,5208,1158
5221,0,0,0,0,0,0,0,0,0,0,-0.8951044,52.7714631,GB,5208,1158
5222,0,0,0,0,0,0,0,0,0,0,-0.8944328,52.7716456,GB,5208,1158
5223,0,0,0,0,0,0,0,0,0,0,-0.8951931,52.7714729,GB,5208,1158
5224,0,0,0,0,0,0,0,0,0,0,-0.8945509,52.7716647,GB,5208,1158
5225,0,0,0,0,0,0,0,0,0,0,-0.8954011,52.7714569,GB,5208,1158
5226,0,0,0,0,0,0,0,0,0,0,-0.8947426,52.7717025,GB,5208,1158
5227,0,0,0,0,0,0,0,0,0,0,-0.8954907,52.7714307,GB,5208,1158
5228,0,0,0,0,0,0,0,0,0,0,-0.8948753,52.7717307,GB,5057,1158
5229,0,0,0,0,0,0,0,0,0,0,-0.8956849,52.7713696,GB,5057,1158
5230,0,0,0,0,0,0,0,0,0,0,-0.895008,52.7717589,GB,5057,1158
5231,0,0,0,0,0,0,0,0,0,0,-0.8957597,52.7713434,GB,5057,1158
5232,0,0,0,0,0,0,0,0,0,0,-0.8951259,52.7717869,GB,5057,1158
5233,0,0,0,0,0,0,0,0,0,0,-0.8959541,52.7712732,GB,5057,1158
5234,0,0,0,0,0,0,0,0,0,0,-0.8953334,52.7717889,GB,5057,1158
5235,0,0,0,0,0,0,0,0,0,0,-0.8960289,52.771247,GB,5057,1158
5236,0,0,0,0,0,0,0,0,0,0,-0.8954378,52.7717629,GB,5057,1158
5237,0,0,0,0,0,0,0,0,0,0,-0.896253,52.7711771,GB,5057,1158
5238,0,0,0,0,0,0,0,0,0,0,-0.8956468,52.7717019,GB,5057,1158
5239,0,0,0,0,0,0,0,0,0,0,-0.8963579,52.7711332,GB,5057,1158
5240,0,0,0,0,0,0,0,0,0,0,-0.8957515,52.7716669,GB,5057,1158
5241,0,0,0,0,0,0,0,0,0,0,-0.8964924,52.7710895,GB,5057,1158
5242,0,0,0,0,0,0,0,0,0,0,-0.895886,52.7716232,GB,5057,1158
5243,0,0,0,0,0,0,0,0,0,0,-0.8965971,52.7710545,GB,5057,1158
5244,0,0,0,0,0,0,0,0,0,0,-0.8959904,52.7715972,GB,5057,1158
5245,0,0,0,0,0,0,0,0,0,0,-0.8968073,52.7709485,GB,5057,1158
5246,0,0,0,0,0,0,0,0,0,0,-0.8962002,52.7715093,GB,5057,1158
5247,0,0,0,0,0,0,0,0,0,0,-0.8969128,52.7708776,GB,5057,1158
5248,0,0,0,0,0,0,0,0,0,0,-0.8963199,52.7714654,GB,5057,1158
5249,0,0,0,0,0,0,0,0,0,0,-0.8969753,52.7707523,GB,5057,1158
5250,0,0,0,0,0,0,0,0,0,0,-0.8964393,52.7714306,GB,5057,1158
5251,0,0,0,0,0,0,0,0,0,0,-0.8969028,52.7706887,GB,5057,1158
5252,0,0,0,0,0,0,0,0,0,0,-0.8968581,52.7712816,GB,5057,1158
5253,0,0,0,0,0,0,0,0,0,0,-0.8969924,52.7712469,GB,5057,1158
5254,0,0,0,0,0,0,0,0,0,0,-0.8971121,52.7712031,GB,5057,1158
5255,0,0,0,0,0,0,0,0,0,0,-0.8973392,52.7710164,GB,5057,1158
5256,0,0,0,0,0,0,0,0,0,0,-0.8974438,52.7709814,GB,5057,1158
5257,0,0,0,0,0,0,0,0,0,0,-0.8975361,52.7708474,GB,5057,1158
5258,0,0,0,0,0,0,0,0,0,0,-0.897641,52.7708035,GB,5057,1158
5259,0,0,0,0,0,0,0,0,0,0,-0.8719488,52.7635139,GB,5057,1158
5260,0,0,0,0,0,0,0,0,0,0,-0.8805641,52.7737361,GB,5057,1158
5261,0,0,0,0,0,0,0,0,0,0,-0.8806745,52.7734765,GB,5057,1158
5262,0,0,0,0,0,0,0,0,0,0,-0.8803858,52.7737524,GB,5057,1158
5263,0,0,0,0,0,0,0,0,0,0,-0.8806006,52.7734668,GB,5057,1158
5264,0,0,0,0,0,0,0,0,0,0,-0.8802077,52.7737598,GB,5057,1158
5265,0,0,0,0,0,0,0,0,0,0,-0.880527,52.7734481,GB,5057,1158
5266,0,0,0,0,0,0,0,0,0,0,-0.8804682,52.7734296,GB,5057,1158
5267,0,0,0,0,0,0,0,0,0,0,-0.8803945,52.7734109,GB,5057,1158
5268,0,0,0,0,0,0,0,0,0,0,-0.8803207,52.7734012,GB,5057,1158
5269,0,0,0,0,0,0,0,0,0,0,-0.8802023,52.7733911,GB,5057,1158
5270,0,0,0,0,0,0,0,0,0,0,-0.8801285,52.7733814,GB,5057,1158
5271,0,0,0,0,0,0,0,0,0,0,-0.8800544,52.7733807,GB,5057,1158
5272,0,0,0,0,0,0,0,0,0,0,-0.8799805,52.773371,GB,5057,1158
5273,0,0,0,0,0,0,0,0,0,0,-0.8799064,52.7733703,GB,5057,1158
5274,0,0,0,0,0,0,0,0,0,0,-0.8825784,52.7662755,GB,5057,1158
5275,0,0,0,0,0,0,0,0,0,0,-0.8824302,52.7662741,GB,5057,1158
5276,0,0,0,0,0,0,0,0,0,0,-0.8823443,52.7661564,GB,5057,1158
5277,0,0,0,0,0,0,0,0,0,0,-0.8824626,52.7661665,GB,5057,1158
5278,0,0,0,0,0,0,0,0,0,0,-0.882461,52.7662294,GB,5057,1158
5279,0,0,0,0,0,0,0,0,0,0,-0.8824302,52.7662741,GB,5057,1158
5280,0,0,0,0,0,0,0,0,0,0,-0.8823443,52.7661564,GB,5057,1158
5281,0,0,0,0,0,0,0,0,0,0,-0.8824626,52.7661665,GB,5057,1158
5282,0,0,0,0,0,0,0,0,0,0,-0.8825784,52.7662755,GB,5057,1158
5283,0,0,0,0,0,0,0,0,0,0,-0.8824302,52.7662741,GB,5057,1158
5284,0,0,0,0,0,0,0,0,0,0,-0.8824626,52.7661665,GB,5057,1158
5285,0,0,0,0,0,0,0,0,0,0,-0.8823443,52.7661564,GB,5057,1158
5286,0,0,0,0,0,0,0,0,0,0,-0.8825784,52.7662755,GB,5057,1158
5287,0,0,0,0,0,0,0,0,0,0,-0.8825784,52.7662755,GB,5057,1158
5288,0,0,0,0,0,0,0,0,0,0,-0.8825784,52.7662755,GB,5057,1158
5289,0,0,0,0,0,0,0,0,0,0,-0.8825784,52.7662755,GB,5057,1158
5290,0,0,0,0,0,0,0,0,0,0,-0.8825784,52.7662755,GB,5057,1158
5291,0,0,0,0,0,0,0,0,0,0,-0.8825784,52.7662755,GB,5057,1158
5292,0,0,0,0,0,0,0,0,0,0,-0.8814909,52.7659146,GB,5057,1158
5293,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5294,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5295,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5296,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5297,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5298,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5299,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5300,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5301,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5302,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5303,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5304,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5305,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5306,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5307,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5308,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5309,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5310,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5311,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5312,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5313,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5314,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5315,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5316,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5317,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5318,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5319,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5320,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5321,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5322,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5323,0,0,0,0,0,0,0,0,0,0,-0.8822906,52.7659401,GB,5057,1158
5324,0,0,0,0,0,0,0,0,0,0,-0.870409,52.758303,GB,5057,1158
5325,0,0,0,0,0,0,0,0,0,0,-0.8708317,52.7580014,GB,5057,1158
5326,0,0,0,0,0,0,0,0,0,0,-0.8702763,52.7582748,GB,5057,1158
5327,0,0,0,0,0,0,0,0,0,0,-0.8706379,52.7580445,GB,5057,1158
5328,0,0,0,0,0,0,0,0,0,0,-0.8701585,52.7582467,GB,5057,1158
5329,0,0,0,0,0,0,0,0,0,0,-0.8705643,52.7580258,GB,5057,1158
5330,0,0,0,0,0,0,0,0,0,0,-0.8700256,52.7582274,GB,5057,1158
5331,0,0,0,0,0,0,0,0,0,0,-0.8704317,52.7579975,GB,5057,1158
5332,0,0,0,0,0,0,0,0,0,0,-0.869952,52.7582087,GB,5057,1158
5333,0,0,0,0,0,0,0,0,0,0,-0.8703578,52.7579879,GB,5057,1158
5334,0,0,0,0,0,0,0,0,0,0,-0.8698048,52.7581714,GB,5057,1158
5335,0,0,0,0,0,0,0,0,0,0,-0.8701953,52.7579683,GB,5057,1158
5336,0,0,0,0,0,0,0,0,0,0,-0.8697164,52.7581526,GB,5057,1158
5337,0,0,0,0,0,0,0,0,0,0,-0.8701363,52.7579588,GB,5057,1158
5338,0,0,0,0,0,0,0,0,0,0,-0.8695986,52.7581245,GB,5057,1158
5339,0,0,0,0,0,0,0,0,0,0,-0.8699889,52.7579304,GB,5057,1158
5340,0,0,0,0,0,0,0,0,0,0,-0.8695101,52.7581056,GB,5057,1158
5341,0,0,0,0,0,0,0,0,0,0,-0.8699153,52.7579117,GB,5057,1158
5342,0,0,0,0,0,0,0,0,0,0,-0.8693622,52.7580952,GB,5057,1158
5343,0,0,0,0,0,0,0,0,0,0,-0.8697826,52.7578835,GB,5057,1158
5344,0,0,0,0,0,0,0,0,0,0,-0.8692886,52.7580766,GB,5057,1158
5345,0,0,0,0,0,0,0,0,0,0,-0.8696942,52.7578647,GB,5057,1158
5346,0,0,0,0,0,0,0,0,0,0,-0.8691412,52.7580482,GB,5057,1158
5347,0,0,0,0,0,0,0,0,0,0,-0.8695618,52.7578274,GB,5057,1158
5348,0,0,0,0,0,0,0,0,0,0,-0.869503,52.7578089,GB,5057,1158
5349,0,0,0,0,0,0,0,0,0,0,-0.8693704,52.7577807,GB,5057,1158
5350,0,0,0,0,0,0,0,0,0,0,-0.8843865,52.7714977,GB,5057,1158
5351,0,0,0,0,0,0,0,0,0,0,-0.8843124,52.771497,GB,5057,1158
5352,0,0,0,0,0,0,0,0,0,0,-0.8841494,52.7714955,GB,5057,1158
5353,0,0,0,0,0,0,0,0,0,0,-0.8840753,52.7714948,GB,5057,1158
5354,0,0,0,0,0,0,0,0,0,0,-0.8839271,52.7714934,GB,5057,1158
5355,0,0,0,0,0,0,0,0,0,0,-0.883838,52.7715015,GB,5057,1158
5356,0,0,0,0,0,0,0,0,0,0,-0.8836898,52.7715001,GB,5057,1158
5357,0,0,0,0,0,0,0,0,0,0,-0.8836009,52.7714993,GB,5057,1158
5358,0,0,0,0,0,0,0,0,0,0,-0.8834524,52.7715069,GB,5057,1158
5359,0,0,0,0,0,0,0,0,0,0,-0.8833784,52.7715062,GB,5057,1158
5360,0,0,0,0,0,0,0,0,0,0,-0.8832153,52.7715046,GB,5057,1158
5361,0,0,0,0,0,0,0,0,0,0,-0.8967047,52.7609328,GB,5057,1158
5362,0,0,0,0,0,0,0,0,0,0,-0.8971856,52.7608234,GB,5057,1158
5363,0,0,0,0,0,0,0,0,0,0,-0.8965412,52.7608101,GB,5057,1158
5364,0,0,0,0,0,0,0,0,0,0,-0.8972612,52.7607439,GB,5057,1158
5365,0,0,0,0,0,0,0,0,0,0,-0.8966749,52.7607578,GB,5057,1158
5366,0,0,0,0,0,0,0,0,0,0,-0.8972772,52.7606904,GB,5057,1201
5367,0,0,0,0,0,0,0,0,0,0,-0.896798,52.7604541,GB,5057,1201
5368,0,0,0,0,0,0,0,0,0,0,-0.8972593,52.7606249,GB,5057,1201
5369,0,0,0,0,0,0,0,0,0,0,-0.8968758,52.7603702,GB,5057,1201
5370,0,0,0,0,0,0,0,0,0,0,-0.8973042,52.7605896,GB,5057,1201
5371,0,0,0,0,0,0,0,0,0,0,-0.8969284,52.7603364,GB,5057,1201
5372,0,0,0,0,0,0,0,0,0,0,-0.8973396,52.7605483,GB,5057,1201
5373,0,0,0,0,0,0,0,0,0,0,-0.8968997,52.7602513,GB,5057,1201
5374,0,0,0,0,0,0,0,0,0,0,-0.8968997,52.7602513,GB,5057,1201
5375,0,0,0,0,0,0,0,0,0,0,-0.8968849,52.7602512,GB,5057,1201
5376,0,0,0,0,0,0,0,0,0,0,-0.8968997,52.7602513,GB,5057,1201
5377,0,0,0,0,0,0,0,0,0,0,-0.8968997,52.7602513,GB,5057,1201
5378,0,0,0,0,0,0,0,0,0,0,-0.8968995,52.7602603,GB,5057,1201
5379,0,0,0,0,0,0,0,0,0,0,-0.8973795,52.760516,GB,5057,1201
5380,0,0,0,0,0,0,0,0,0,0,-0.8974344,52.7604808,GB,5057,1201
5381,0,0,0,0,0,0,0,0,0,0,-0.897465,52.7604365,GB,5057,1201
5382,0,0,0,0,0,0,0,0,0,0,-0.8974078,52.760255,GB,5057,1201
5383,0,0,0,0,0,0,0,0,0,0,-0.8974902,52.7602885,GB,5204,1201
5384,0,0,0,0,0,0,0,0,0,0,-0.8975825,52.760319,GB,5204,1201
5385,0,0,0,0,0,0,0,0,0,0,-0.8976701,52.7603466,GB,5204,1201
5386,0,0,0,0,0,0,0,0,0,0,-0.8975099,52.7601491,GB,5204,1201
5387,0,0,0,0,0,0,0,0,0,0,-0.8975101,52.7601402,GB,5204,1201
5388,0,0,0,0,0,0,0,0,0,0,-0.8975101,52.7601402,GB,5204,1201
5389,0,0,0,0,0,0,0,0,0,0,-0.8975101,52.7601402,GB,5204,1201
5390,0,0,0,0,0,0,0,0,0,0,-0.8975101,52.7601402,GB,5204,1201
5391,0,0,0,0,0,0,0,0,0,0,-0.8975099,52.7601491,GB,5204,1201
5392,0,0,0,0,0,0,0,0,0,0,-0.8975099,52.7601491,GB,5204,1201
5393,0,0,0,0,0,0,0,0,0,0,-0.8975101,52.7601402,GB,5204,1201
5394,0,0,0,0,0,0,0,0,0,0,-0.8854721,52.7556855,GB,5204,1201
5395,0,0,0,0,0,0,0,0,0,0,-0.8855814,52.7560461,GB,5204,1201
5396,0,0,0,0,0,0,0,0,0,0,-0.8858288,52.7556439,GB,5204,1201
5397,0,0,0,0,0,0,0,0,0,0,-0.8862036,52.756052,GB,5204,1201
5398,0,0,0,0,0,0,0,0,0,0,-0.8861853,52.7556113,GB,5204,1201
5399,0,0,0,0,0,0,0,0,0,0,-0.8867368,52.7554816,GB,5204,1201
5400,0,0,0,0,0,0,0,0,0,0,-0.8869476,52.7559331,GB,5204,1201
5401,0,0,0,0,0,0,0,0,0,0,-0.8866934,52.7560206,GB,5204,1201
5402,0,0,0,0,0,0,0,0,0,0,-0.887109,52.7554132,GB,5204,1201
5403,0,0,0,0,0,0,0,0,0,0,-0.8871579,52.7558182,GB,5204,1201
5404,0,0,0,0,0,0,0,0,0,0,-0.8873898,52.7554428,GB,5204,1201
5405,0,0,0,0,0,0,0,0,0,0,-0.8877535,52.7557069,GB,5204,1201
5406,0,0,0,0,0,0,0,0,0,0,-0.8876279,52.7554001,GB,5204,1201
5407,0,0,0,0,0,0,0,0,0,0,-0.8878426,52.7556988,GB,5204,1201
5408,0,0,0,0,0,0,0,0,0,0,-0.8878506,52.7553842,GB,5204,1201
5409,0,0,0,0,0,0,0,0,0,0,-0.8880286,52.7553769,GB,5204,1201
5410,0,0,0,0,0,0,0,0,0,0,-0.8882581,52.7556757,GB,5204,1201
5411,0,0,0,0,0,0,0,0,0,0,-0.8881471,52.755378,GB,5204,1201
5412,0,0,0,0,0,0,0,0,0,0,-0.8883709,52.7553172,GB,5204,1201
5413,0,0,0,0,0,0,0,0,0,0,-0.8875415,52.7558847,GB,5204,1201
5414,0,0,0,0,0,0,0,0,0,0,-0.8871793,52.7561421,GB,5204,1201
5415,0,0,0,0,0,0,0,0,0,0,-0.8875798,52.7561278,GB,5204,1201
5416,0,0,0,0,0,0,0,0,0,0,-0.8980929,52.7505533,GB,5204,1201
5417,0,0,0,0,0,0,0,0,0,0,-0.8981254,52.7504367,GB,5204,1201
5418,0,0,0,0,0,0,0,0,0,0,-0.8985999,52.7504231,GB,5204,1201
5419,0,0,0,0,0,0,0,0,0,0,-0.8981136,52.7503197,GB,5204,1201
5420,0,0,0,0,0,0,0,0,0,0,-0.8986322,52.7503155,GB,5204,1201
5421,0,0,0,0,0,0,0,0,0,0,-0.8980566,52.7502293,GB,5204,1201
5422,0,0,0,0,0,0,0,0,0,0,-0.8891668,52.774707,GB,5204,1201
5423,0,0,0,0,0,0,0,0,0,0,-0.8894427,52.7749343,GB,5204,1201
5424,0,0,0,0,0,0,0,0,0,0,-0.8890482,52.7747059,GB,5204,1201
5425,0,0,0,0,0,0,0,0,0,0,-0.8894408,52.7750062,GB,5204,1201
5426,0,0,0,0,0,0,0,0,0,0,-0.8892958,52.774879,GB,5204,1201
5427,0,0,0,0,0,0,0,0,0,0,-0.889439,52.7750781,GB,5204,1201
5428,0,0,0,0,0,0,0,0,0,0,-0.8891625,52.7748778,GB,5204,1201
5429,0,0,0,0,0,0,0,0,0,0,-0.8894356,52.7752129,GB,5204,1201
5430,0,0,0,0,0,0,0,0,0,0,-0.8890439,52.7748767,GB,5204,1201
5431,0,0,0,0,0,0,0,0,0,0,-0.8895539,52.775223,GB,5204,1201
5432,0,0,0,0,0,0,0,0,0,0,-0.8892769,52.7750407,GB,5204,1201
5433,0,0,0,0,0,0,0,0,0,0,-0.8895626,52.7754659,GB,5204,1201
5434,0,0,0,0,0,0,0,0,0,0,-0.8891581,52.7750485,GB,5204,1201
5435,0,0,0,0,0,0,0,0,0,0,-0.8894289,52.7754736,GB,5204,1201
5436,0,0,0,0,0,0,0,0,0,0,-0.8890398,52.7750384,GB,5204,1201
5437,0,0,0,0,0,0,0,0,0,0,-0.8890874,52.7754974,GB,5204,1201
